run_id,axis,ratio_or_density,epoch,successful_updates,diag_raw_top1,diag_ema_top1,diag_val_loss,cumulative_train_compute_seconds,cumulative_train_system_seconds,cumulative_data_wait_seconds,candidate_samples_cumulative,selected_samples_cumulative,retained_tokens_cumulative,g_coordinates_mean,h_coordinates_mean,u_coordinates_mean,peak_memory_allocated,peak_memory_reserved
T070,T,0.7,4,665,79.83333333333333,85.0,1.0371062978108725,47.21803899400402,49.83066058042459,2.6126215864205733,21472.0,21472.0,2941664,0.0,0.0,0.0,0,0
T070,T,0.7,5,833,81.0,86.33333333333333,0.9301974137624105,58.75430265208706,61.97976035729516,3.2254577052081004,26848.0,26848.0,3678176,0.0,0.0,0.0,0,0
T070,T,0.7,6,1001,81.16666666666667,86.16666666666667,0.8581174914042154,70.48338653682731,74.35634990117978,3.872963364352472,32224.0,32224.0,4414688,0.0,0.0,0.0,0,0
T070,T,0.7,7,1169,82.0,87.5,0.9327695846557618,82.0245084085036,86.58216579083819,4.5576573823345825,37600.0,37600.0,5151200,0.0,0.0,0.0,0,0
T070,T,0.7,8,1337,82.5,87.16666666666667,0.8470083427429199,93.70870191056747,98.93867109238636,5.229969181818888,42976.0,42976.0,5887712,0.0,0.0,0.0,0,0
T070,T,0.7,9,1505,82.5,86.33333333333333,0.9700151443481445,105.3349581330549,111.10384193307254,5.7688838000176474,48352.0,48352.0,6624224,0.0,0.0,0.0,0,0
T070,T,0.7,10,1673,82.16666666666667,86.33333333333333,0.8689236640930176,117.07203370053321,123.46703771746252,6.395004016929306,53728.0,53728.0,7360736,0.0,0.0,0.0,0,0
T070,T,0.7,11,1841,82.83333333333333,86.16666666666667,0.8772972742716472,128.73127757792827,135.7819273294881,7.050649751559831,59104.0,59104.0,8097248,0.0,0.0,0.0,0,0
T070,T,0.7,12,2009,82.16666666666667,86.5,0.9345513439178467,140.18408612720668,147.93652954837307,7.75244342116639,64480.0,64480.0,8833760,0.0,0.0,0.0,0,0
T070,T,0.7,13,2177,83.0,86.5,0.9171575864156087,151.6423556812806,159.99213410937227,8.349778428091668,69856.0,69856.0,9570272,0.0,0.0,0.0,0,0
T070,T,0.7,14,2345,83.66666666666667,85.66666666666667,0.844940676689148,163.13180691737216,172.16124439577106,9.029437478398904,75232.0,75232.0,10306784,0.0,0.0,0.0,0,0
T070,T,0.7,15,2513,84.33333333333333,86.66666666666667,0.8676821994781494,174.51018801471218,183.9683558890829,9.458167874370702,80608.0,80608.0,11043296,0.0,0.0,0.0,0,0
T070,T,0.7,16,2681,84.83333333333333,86.33333333333333,0.8812058003743489,186.2550864208024,196.45249177981168,10.19740535900928,85984.0,85984.0,11779808,0.0,0.0,0.0,0,0
T070,T,0.7,17,2849,84.33333333333333,86.5,0.9029112466176351,197.89137618639506,208.5944343599258,10.703058173530735,91360.0,91360.0,12516320,0.0,0.0,0.0,0,0
T070,T,0.7,18,3017,85.0,86.16666666666667,0.8480634371439616,209.457720382954,221.03943149314728,11.581711110193282,96736.0,96736.0,13252832,0.0,0.0,0.0,0,0
T070,T,0.7,19,3185,84.83333333333333,86.16666666666667,0.8969237931569417,221.1823205591645,233.42308048566338,12.240759926498868,102112.0,102112.0,13989344,0.0,0.0,0.0,0,0
T070,T,0.7,20,3353,85.5,86.83333333333333,0.8935081195831299,232.68181284097955,245.60515042336192,12.923337582382374,107488.0,107488.0,14725856,0.0,0.0,0.0,0,0
T070,T,0.7,21,3521,85.16666666666667,86.33333333333333,0.9068780167897542,244.22733063204214,257.8916014331626,13.664270801120438,112864.0,112864.0,15462368,0.0,0.0,0.0,0,0
T070,T,0.7,22,3689,86.5,86.0,0.9343625132242839,255.7283257569652,270.01180969318375,14.283483936218545,118240.0,118240.0,16198880,0.0,0.0,0.0,0,0
T070,T,0.7,23,3857,85.83333333333333,86.83333333333333,0.925541451772054,267.37697635008954,282.3271029102616,14.950126560172066,123616.0,123616.0,16935392,0.0,0.0,0.0,0,0
T070,T,0.7,24,4025,86.0,85.83333333333333,0.9045178413391113,279.0792016162304,294.71826450771187,15.639062891481444,128992.0,128992.0,17671904,0.0,0.0,0.0,0,0
T070,T,0.7,25,4193,87.66666666666667,86.66666666666667,0.895399367014567,290.4346890664892,306.61072701460216,16.176037948112935,134368.0,134368.0,18408416,0.0,0.0,0.0,0,0
T070,T,0.7,26,4361,86.66666666666667,86.83333333333333,0.9283087571461995,302.31586100836284,319.0863686937373,16.77050768537447,139744.0,139744.0,19144928,0.0,0.0,0.0,0,0
T070,T,0.7,27,4529,86.16666666666667,86.66666666666667,0.8997521082560221,313.6326102386229,330.9759697676636,17.343359529040754,145120.0,145120.0,19881440,0.0,0.0,0.0,0,0
T070,T,0.7,28,4697,87.33333333333333,87.16666666666667,0.8908295122782389,325.2332871744875,343.0678868981777,17.83459972369019,150496.0,150496.0,20617952,0.0,0.0,0.0,0,0
T070,T,0.7,29,4865,87.5,87.5,0.8947069994608561,336.87757314019836,355.3434703742387,18.465897234040312,155872.0,155872.0,21354464,0.0,0.0,0.0,0,0
T070,T,0.7,30,5033,87.5,87.5,0.8938162676493326,348.4904775667237,367.58998978033196,19.09951221360825,161248.0,161248.0,22090976,0.0,0.0,0.0,0,0
T055,T,0.55,1,162,0.0,0.0,6.711422119140625,12.57788380770944,13.002477115252987,0.42459330754354596,5344.0,5344.0,571808,0.0,0.0,0.0,0,0
T055,T,0.55,2,330,68.0,55.333333333333336,1.224354429244995,23.884054499445483,24.857105097500607,0.9730505980551243,10720.0,10720.0,1147040,0.0,0.0,0.0,0,0
T055,T,0.55,3,498,79.0,83.33333333333333,0.9169058831532796,35.623020432540216,37.30574516253546,1.6827247299952433,16096.0,16096.0,1722272,0.0,0.0,0.0,0,0
T055,T,0.55,4,666,79.66666666666667,86.16666666666667,1.0782840315500895,47.261555869248696,49.47077730577439,2.209221436525695,21472.0,21472.0,2297504,0.0,0.0,0.0,0,0
T055,T,0.55,5,834,78.66666666666667,85.66666666666667,0.9659247843424479,58.81094392493833,61.81328610761557,3.002342182677239,26848.0,26848.0,2872736,0.0,0.0,0.0,0,0
T055,T,0.55,6,1002,80.16666666666667,87.16666666666667,0.8968321005503337,70.7981602193322,74.37430876912549,3.576148549793288,32224.0,32224.0,3447968,0.0,0.0,0.0,0,0
T055,T,0.55,7,1170,81.66666666666667,85.66666666666667,0.9677550760904948,82.82581752655096,86.92436247481965,4.098544948268682,37600.0,37600.0,4023200,0.0,0.0,0.0,0,0
T055,T,0.55,8,1338,82.0,86.16666666666667,0.8602062304814656,94.72307118913159,99.39350533741526,4.670434148283675,42976.0,42976.0,4598432,0.0,0.0,0.0,0,0
T055,T,0.55,9,1506,82.0,86.33333333333333,1.011080379486084,106.61378202750348,111.83578326285351,5.222001235350035,48352.0,48352.0,5173664,0.0,0.0,0.0,0,0
T055,T,0.55,10,1674,83.16666666666667,85.83333333333333,0.9030886268615723,118.26624445256311,124.04640258743893,5.780158134875819,53728.0,53728.0,5748896,0.0,0.0,0.0,0,0
T055,T,0.55,11,1842,83.0,86.0,0.8987250073750814,129.94963531265967,136.27454459411092,6.324909281451255,59104.0,59104.0,6324128,0.0,0.0,0.0,0,0
T055,T,0.55,12,2010,83.0,85.66666666666667,0.8650957330067952,142.46780394075904,149.32442673342302,6.856622792663984,64480.0,64480.0,6899360,0.0,0.0,0.0,0,0
T055,T,0.55,13,2178,84.83333333333333,85.16666666666667,0.8434183661142985,154.38601909589488,161.83451529534068,7.448496199445799,69856.0,69856.0,7474592,0.0,0.0,0.0,0,0
T055,T,0.55,14,2346,83.83333333333333,85.5,0.8216966088612875,166.0236401555594,174.13021709909663,8.10657694353722,75232.0,75232.0,8049824,0.0,0.0,0.0,0,0
T055,T,0.55,15,2514,84.16666666666667,85.5,0.8028332885106405,177.27451211540028,185.93438837234862,8.659876256948337,80608.0,80608.0,8625056,0.0,0.0,0.0,0,0
T055,T,0.55,16,2682,85.83333333333333,87.5,0.8594539642333985,188.8991937173996,198.1542603559792,9.255066638579592,85984.0,85984.0,9200288,0.0,0.0,0.0,0,0
T055,T,0.55,17,2850,85.33333333333333,87.83333333333333,0.9149330965677898,201.02266454475466,210.8567482595099,9.834083714755252,91360.0,91360.0,9775520,0.0,0.0,0.0,0,0
T055,T,0.55,18,3018,86.16666666666667,87.33333333333333,0.8805576038360595,212.82810938358307,223.19719037041068,10.369080986827612,96736.0,96736.0,10350752,0.0,0.0,0.0,0,0
T055,T,0.55,19,3186,86.66666666666667,87.16666666666667,0.9090399328867594,224.43158011406194,235.43424275296275,11.002662638900802,102112.0,102112.0,10925984,0.0,0.0,0.0,0,0
T055,T,0.55,20,3354,86.5,88.0,0.9043619378407797,235.81782821682282,247.67385411728173,11.856025900458917,107488.0,107488.0,11501216,0.0,0.0,0.0,0,0
T055,T,0.55,21,3522,85.66666666666667,87.16666666666667,0.9180644702911377,247.45204421202652,259.8143152303528,12.362271018326283,112864.0,112864.0,12076448,0.0,0.0,0.0,0,0
T055,T,0.55,22,3690,86.66666666666667,86.33333333333333,0.9304131507873535,259.070416702074,272.06644624087494,12.99602953880094,118240.0,118240.0,12651680,0.0,0.0,0.0,0,0
T055,T,0.55,23,3858,85.5,86.0,0.9088257853190104,270.57280748942867,284.06381329579744,13.491005806368776,123616.0,123616.0,13226912,0.0,0.0,0.0,0,0
T055,T,0.55,24,4026,86.0,85.83333333333333,0.8801081053415934,282.1806625648169,296.20060728886165,14.019944724044763,128992.0,128992.0,13802144,0.0,0.0,0.0,0,0
T055,T,0.55,25,4194,86.0,86.0,0.8684974225362142,293.6654292352032,308.21552521712147,14.550095981918275,134368.0,134368.0,14377376,0.0,0.0,0.0,0,0
T055,T,0.55,26,4362,86.5,85.83333333333333,0.872375160853068,305.3993302405579,320.4454673778964,15.046137137338519,139744.0,139744.0,14952608,0.0,0.0,0.0,0,0
T055,T,0.55,27,4530,86.83333333333333,86.33333333333333,0.8699276256561279,317.13022478076164,332.87477650656365,15.744551725802012,145120.0,145120.0,15527840,0.0,0.0,0.0,0,0
T055,T,0.55,28,4698,87.0,86.83333333333333,0.8635476557413737,328.86432477855124,345.2531208473956,16.388796068844385,150496.0,150496.0,16103072,0.0,0.0,0.0,0,0
T055,T,0.55,29,4866,86.16666666666667,86.33333333333333,0.8655050849914551,340.4154022097355,357.3742085976992,16.958806387963705,155872.0,155872.0,16678304,0.0,0.0,0.0,0,0
T055,T,0.55,30,5034,86.16666666666667,86.16666666666667,0.8663115978240967,351.98053449683357,369.4911357240053,17.51060122717172,161248.0,161248.0,17253536,0.0,0.0,0.0,0,0
T040,T,0.4,1,163,0.0,0.0,6.767303899129232,12.318522048648447,12.870396476821043,0.5518744281725958,5344.0,5344.0,416832,0.0,0.0,0.0,0,0
T040,T,0.4,2,331,67.0,54.666666666666664,1.2470073572794595,23.779724291758612,24.863108022720553,1.0833837309619412,10720.0,10720.0,836160,0.0,0.0,0.0,0,0
T040,T,0.4,3,499,76.5,81.5,1.0428527323404948,35.342319566523656,37.19309553154744,1.8507759650237858,16096.0,16096.0,1255488,0.0,0.0,0.0,0,0
T040,T,0.4,4,667,80.16666666666667,84.16666666666667,1.0859565130869548,46.899897878058255,49.390659632044844,2.4907617539865896,21472.0,21472.0,1674816,0.0,0.0,0.0,0,0
T040,T,0.4,5,835,79.0,86.16666666666667,1.0202565797170002,58.30475528445095,61.299976629554294,2.995221345103346,26848.0,26848.0,2094144,0.0,0.0,0.0,0,0
T040,T,0.4,6,1003,80.66666666666667,86.0,0.9577946631113688,69.61569144006353,73.37506025878247,3.75936881871894,32224.0,32224.0,2513472,0.0,0.0,0.0,0,0
T040,T,0.4,7,1171,80.16666666666667,85.66666666666667,1.0119010384877523,81.27434236230329,85.7682322487235,4.49388988642022,37600.0,37600.0,2932800,0.0,0.0,0.0,0,0
T040,T,0.4,8,1339,82.16666666666667,86.33333333333333,0.855023930867513,93.07990790263284,98.15378159482498,5.073873692192137,42976.0,42976.0,3352128,0.0,0.0,0.0,0,0
T040,T,0.4,9,1507,84.33333333333333,86.0,1.0185890547434489,104.50808501581196,110.0847475642804,5.576662548468448,48352.0,48352.0,3771456,0.0,0.0,0.0,0,0
T040,T,0.4,10,1675,82.33333333333333,85.5,0.923224016825358,116.23971060360782,122.38797340204474,6.148262798436917,53728.0,53728.0,4190784,0.0,0.0,0.0,0,0
T040,T,0.4,11,1843,82.5,85.5,0.9148463503519694,127.83637226209976,134.46201938483864,6.625647122738883,59104.0,59104.0,4610112,0.0,0.0,0.0,0,0
T040,T,0.4,12,2011,83.66666666666667,85.83333333333333,0.9100312105814616,139.08919653098565,146.20653877861332,7.1173422476276755,64480.0,64480.0,5029440,0.0,0.0,0.0,0,0
T040,T,0.4,13,2179,84.16666666666667,85.66666666666667,0.9342614237467448,150.6878831447102,158.4096495900303,7.7217664453201,69856.0,69856.0,5448768,0.0,0.0,0.0,0,0
T040,T,0.4,14,2347,83.16666666666667,85.66666666666667,0.8785547256469727,162.15920125762932,170.44983377878089,8.290632521151565,75232.0,75232.0,5868096,0.0,0.0,0.0,0,0
T040,T,0.4,15,2515,82.66666666666667,85.0,0.8887193711598714,173.72732601629104,182.7269385055406,8.999612489249557,80608.0,80608.0,6287424,0.0,0.0,0.0,0,0
T040,T,0.4,16,2683,84.83333333333333,86.33333333333333,0.9323481941223144,185.2770597700728,194.8405864374945,9.563526667421684,85984.0,85984.0,6706752,0.0,0.0,0.0,0,0
T040,T,0.4,17,2851,84.66666666666667,86.5,0.9146958796183268,197.33926024776883,207.4922940902179,10.153033842449076,91360.0,91360.0,7126080,0.0,0.0,0.0,0,0
T040,T,0.4,18,3019,84.16666666666667,85.5,0.8942587089538574,208.38358524232171,219.10169396398123,10.718108721659519,96736.0,96736.0,7545408,0.0,0.0,0.0,0,0
T040,T,0.4,19,3187,85.66666666666667,85.83333333333333,0.9092980829874674,219.52869556914084,230.7464405593928,11.217744990251958,102112.0,102112.0,7964736,0.0,0.0,0.0,0,0
T040,T,0.4,20,3355,84.66666666666667,85.83333333333333,0.8574383354187012,230.94398442085367,242.69771013048012,11.753725709626451,107488.0,107488.0,8384064,0.0,0.0,0.0,0,0
T040,T,0.4,21,3523,85.33333333333333,85.83333333333333,0.9524200407663981,242.4333744365722,254.70914465177339,12.275770215201192,112864.0,112864.0,8803392,0.0,0.0,0.0,0,0
T040,T,0.4,22,3691,85.16666666666667,85.83333333333333,0.9291743564605713,253.91639260121156,266.68893538892735,12.772542787715793,118240.0,118240.0,9222720,0.0,0.0,0.0,0,0
T040,T,0.4,23,3859,85.0,85.0,0.9429325326283773,265.0148497178452,278.32528143248055,13.310431714635342,123616.0,123616.0,9642048,0.0,0.0,0.0,0,0
T040,T,0.4,24,4027,84.83333333333333,85.16666666666667,0.9057356262207031,276.4528781089466,290.3393785672961,13.886500458349474,128992.0,128992.0,10061376,0.0,0.0,0.0,0,0
T040,T,0.4,25,4195,85.5,85.0,0.9178021462758382,287.9135340373032,302.32686361996457,14.41332958266139,134368.0,134368.0,10480704,0.0,0.0,0.0,0,0
T040,T,0.4,26,4363,85.5,85.66666666666667,0.9173802375793457,299.3451958214864,314.3113672740292,14.966171452542767,139744.0,139744.0,10900032,0.0,0.0,0.0,0,0
T040,T,0.4,27,4531,85.33333333333333,85.5,0.9019761816660563,310.46425486530643,325.99323444173206,15.528979576425627,145120.0,145120.0,11319360,0.0,0.0,0.0,0,0
T040,T,0.4,28,4699,85.16666666666667,85.5,0.9006457392374675,322.0050704185851,338.1012675911188,16.09619717253372,150496.0,150496.0,11738688,0.0,0.0,0.0,0,0
T040,T,0.4,29,4867,85.33333333333333,85.33333333333333,0.9002303187052408,333.3587696143659,349.9955037737964,16.63673415943049,155872.0,155872.0,12158016,0.0,0.0,0.0,0,0
T040,T,0.4,30,5035,85.33333333333333,85.5,0.9003854942321777,344.8112276366446,362.0272205210058,17.215992884361185,161248.0,161248.0,12577344,0.0,0.0,0.0,0,0
P050,P,0.05,1,163,0.0,0.16666666666666666,7.022848485310872,22.152437333832495,22.556756125064567,0.4043187912320718,5344.0,5344.0,1047424,4199377.125748503,4199377.125748503,4890519.113772455,0,0
P050,P,0.05,2,330,67.16666666666667,51.666666666666664,1.2776157792409262,45.22894211905077,46.152354220859706,0.9234121018089354,10720.0,10720.0,2101120,4237900.7164179105,4237900.7164179105,4951588.017910448,0,0
P050,P,0.05,3,498,80.0,82.66666666666667,0.9008095296223958,69.0535614148248,70.41408660658635,1.3605251917615533,16096.0,16096.0,3154816,4250690.854870776,4250690.854870776,4977387.107355865,0,0
P050,P,0.05,4,666,80.5,85.83333333333333,1.0152673117319744,91.63971487397794,93.52875938324723,1.8890445092692971,21472.0,21472.0,4208512,4257076.393442623,4257076.393442623,4979762.74366617,0,0
P050,P,0.05,5,834,81.0,87.16666666666667,0.8723474661509196,114.77672091952991,117.13981123850681,2.3630903189769015,26848.0,26848.0,5262208,4260904.672228844,4260904.672228844,4989161.918951132,0,0
P050,P,0.05,6,1002,82.83333333333333,87.83333333333333,0.7939426024754842,138.88068693934474,141.9949680651771,3.114281125832349,32224.0,32224.0,6315904,4263455.590863952,4263455.590863952,4992511.2512413105,0,0
P050,P,0.05,7,1170,84.0,88.33333333333333,0.9033013820648194,161.5516887883423,165.1637865086086,3.61209772026632,37600.0,37600.0,7369600,4265277.055319149,4265277.055319149,4995160.714042553,0,0
P050,P,0.05,8,1338,83.83333333333333,88.16666666666667,0.76950142065684,185.48335505952127,189.5302586533362,4.046903593814932,42976.0,42976.0,8423296,4266642.814594192,4266642.814594192,5001445.274013403,0,0
P050,P,0.05,9,1506,84.5,88.5,0.8224224170049032,208.3956155476626,212.9610085085733,4.565392960910685,48352.0,48352.0,9476992,4267704.870946393,4267704.870946393,5004037.660489742,0,0
P050,P,0.05,10,1674,85.0,88.0,0.8109076642990112,231.01640662364662,236.08260150183924,5.0661948781926185,53728.0,53728.0,10530688,4268554.38951757,4268554.38951757,5007231.7951161405,0,0
P050,P,0.05,11,1842,85.0,88.16666666666667,0.7636904923121134,254.06856753281318,259.611231967574,5.542664434760809,59104.0,59104.0,11584384,4269249.366540336,4269249.366540336,5010579.576069302,0,0
P050,P,0.05,12,2010,84.83333333333333,87.66666666666667,0.7851022164026896,278.13231566757895,284.2347731863847,6.10245751880575,64480.0,64480.0,12638080,4269828.456575682,4269828.456575682,5012365.972704715,0,0
P050,P,0.05,13,2178,84.16666666666667,86.66666666666667,0.8009397411346435,300.9489479570184,307.57884586858563,6.629897911567241,69856.0,69856.0,13691776,4270318.415025195,4270318.415025195,5016170.584974805,0,0
P050,P,0.05,14,2346,83.83333333333333,87.0,0.77290696144104,323.89240787853487,331.0000904215267,7.1076825429918244,75232.0,75232.0,14745472,4270738.349638452,4270738.349638452,5018733.946831136,0,0
P050,P,0.05,15,2514,86.5,87.16666666666667,0.7098376893997193,347.34962354262825,354.9293645970756,7.579741054447368,80608.0,80608.0,15799168,4271102.270742358,4271102.270742358,5019610.95394998,0,0
P050,P,0.05,16,2682,86.16666666666667,87.66666666666667,0.7351346413294474,371.8439535674406,379.9656117744744,8.12165820703376,85984.0,85984.0,16852864,4271420.684778564,4271420.684778564,5019520.467063639,0,0
P050,P,0.05,17,2850,84.33333333333333,86.5,0.8359460544586181,394.3285424900241,402.98280634195544,8.654263851931319,91360.0,91360.0,17906560,4271701.625218914,4271701.625218914,5020473.228021015,0,0
P050,P,0.05,18,3018,86.0,86.16666666666667,0.7878196573257447,418.00392654072493,427.1751505684806,9.17122402775567,96736.0,96736.0,18960256,4271951.339728747,4271951.339728747,5022609.712537215,0,0
P050,P,0.05,19,3186,86.0,86.0,0.7944537258148193,441.41413183219265,451.19080786406994,9.776676031877287,102112.0,102112.0,20013952,4272174.76026324,4272174.76026324,5022033.9805703545,0,0
P050,P,0.05,20,3354,86.0,87.16666666666667,0.7701158253351847,464.4390370429028,474.7752109604189,10.336173917516135,107488.0,107488.0,21067648,4272375.832092885,4272375.832092885,5022514.033938672,0,0
P050,P,0.05,21,3522,87.16666666666667,86.5,0.780554895401001,487.3990651133936,498.30702948372345,10.907964370329864,112864.0,112864.0,22121344,4272557.74879501,4272557.74879501,5023407.212361781,0,0
P050,P,0.05,22,3690,86.66666666666667,86.5,0.8274662160873413,510.92170056607574,522.416077721864,11.494377155788243,118240.0,118240.0,23175040,4272723.123139378,4272723.123139378,5023577.422192152,0,0
P050,P,0.05,23,3858,86.33333333333333,86.5,0.8372112782796224,534.4705425541615,546.624787127017,12.154244572855532,123616.0,123616.0,24228736,4272874.113383381,4272874.113383381,5024593.5324877035,0,0
P050,P,0.05,24,4026,86.0,86.33333333333333,0.8051398992538452,557.6455604799557,570.3633707304252,12.717810250469483,128992.0,128992.0,25282432,4273012.517985611,4273012.517985611,5024639.234929298,0,0
P050,P,0.05,25,4194,86.5,86.33333333333333,0.8086354494094848,579.969315446564,593.26861841965,13.299302973086014,134368.0,134368.0,26336128,4273139.8475827575,4273139.8475827575,5024633.196475351,0,0
P050,P,0.05,26,4362,86.5,86.33333333333333,0.8000537014007568,603.5198464081623,617.31753122597,13.797684817807749,139744.0,139744.0,27389824,4273257.380352645,4273257.380352645,5025047.843828715,0,0
P050,P,0.05,27,4530,86.83333333333333,86.5,0.80884215037028,625.4767826620955,639.8288912833668,14.352108621271327,145120.0,145120.0,28443520,4273366.205071664,4273366.205071664,5025880.484454244,0,0
P050,P,0.05,28,4698,86.5,86.66666666666667,0.7920602385203044,648.4261441535782,663.3498539272696,14.923709773691371,150496.0,150496.0,29497216,4273467.254943653,4273467.254943653,5026758.4526897725,0,0
P050,P,0.05,29,4866,86.83333333333333,86.66666666666667,0.7921245908737182,670.7947040357394,686.345078717568,15.550374681828544,155872.0,155872.0,30550912,4273561.334428249,4273561.334428249,5026321.240812975,0,0
P050,P,0.05,30,5034,86.83333333333333,86.83333333333333,0.7932612180709839,693.2149983628187,709.3984911232255,16.183492760406807,161248.0,161248.0,31604608,4273649.1407025205,4273649.1407025205,5027891.589799563,0,0
P020,P,0.02,1,162,0.16666666666666666,0.16666666666666666,7.096874567667643,23.393885751022026,23.793816554243676,0.3999308032216504,5344.0,5344.0,1047424,1679729.245508982,1679729.245508982,1963803.1616766467,0,0
P020,P,0.02,2,330,66.16666666666667,48.833333333333336,1.2905202929178874,46.69654058094602,47.65921393421013,0.9626733532641083,10720.0,10720.0,2101120,1695138.4835820897,1695138.4835820897,1983860.295522388,0,0
P020,P,0.02,3,498,80.5,82.0,0.889767812093099,70.39009652822278,71.98094022076111,1.5908436925383285,16096.0,16096.0,3154816,1700254.4731610338,1700254.4731610338,1994405.2842942346,0,0
P020,P,0.02,4,666,80.83333333333333,86.33333333333333,0.939495948155721,91.31580565765034,93.49952922237571,2.183723564725369,21472.0,21472.0,4208512,1702808.6557377048,1702808.6557377048,1995866.2935916542,0,0
P020,P,0.02,5,834,81.0,88.0,0.8483224232991536,112.27408143272623,114.95692360086832,2.6828421681420878,26848.0,26848.0,5262208,1704339.947556615,1704339.947556615,1999890.0810488677,0,0
P020,P,0.02,6,1002,84.0,88.33333333333333,0.7915801858901977,133.50842297333293,136.74123232776765,3.232809354434721,32224.0,32224.0,6315904,1705360.3018867925,1705360.3018867925,2001789.9056603773,0,0
P020,P,0.02,7,1170,84.16666666666667,87.5,0.8075618044535319,154.1282869206043,157.9788800056558,3.850593085051514,37600.0,37600.0,7369600,1706088.8782978724,1706088.8782978724,2002778.3719148936,0,0
P020,P,0.02,8,1338,83.0,89.33333333333333,0.747259742418925,177.32821234839503,181.79086605738848,4.462653708993457,42976.0,42976.0,8423296,1706635.174981385,1706635.174981385,2005013.4996276991,0,0
P020,P,0.02,9,1506,84.83333333333333,88.66666666666667,0.7845684623718262,200.0009334521601,204.92784631438553,4.926912862225436,48352.0,48352.0,9476992,1707059.9920582396,1707059.9920582396,2006403.466578425,0,0
P020,P,0.02,10,1674,84.0,88.0,0.7607870197296143,220.78450509929098,226.18608582415618,5.401580724865198,53728.0,53728.0,10530688,1707399.7951161405,1707399.7951161405,2007348.3037522335,0,0
P020,P,0.02,11,1842,84.83333333333333,87.83333333333333,0.7626410388946533,241.11752564576454,247.08868110505864,5.971155459294096,59104.0,59104.0,11584384,1707677.7823497565,1707677.7823497565,2008564.0628045478,0,0
P020,P,0.02,12,2010,86.0,88.16666666666667,0.7791776180267334,261.7135453565279,268.17005305329803,6.456507696770132,64480.0,64480.0,12638080,1707909.4153846153,1707909.4153846153,2009060.4347394542,0,0
P020,P,0.02,13,2178,86.33333333333333,86.83333333333333,0.767478682200114,284.48784230381716,291.47797097451985,6.990128670702688,69856.0,69856.0,13691776,1708105.3962437012,1708105.3962437012,2010605.4388456254,0,0
P020,P,0.02,14,2346,85.66666666666667,86.33333333333333,0.782273866335551,304.8899555908283,312.35317058174405,7.463214990915731,75232.0,75232.0,14745472,1708273.367928541,1708273.367928541,2011752.6856656743,0,0
P020,P,0.02,15,2514,85.5,86.33333333333333,0.6968980598449707,325.0037032918772,332.93373699870426,7.930033706827089,80608.0,80608.0,15799168,1708418.9344978165,1708418.9344978165,2012411.5283842795,0,0
P020,P,0.02,16,2682,85.66666666666667,86.83333333333333,0.7647515455881755,346.01339902880136,354.46583617967553,8.452437150874175,85984.0,85984.0,16852864,1708546.2984741346,1708546.2984741346,2012598.708224786,0,0
P020,P,0.02,17,2850,86.66666666666667,87.83333333333333,0.8159787289301554,369.00287593947724,377.9966928769136,8.99381693743635,91360.0,91360.0,17906560,1708658.6732049037,1708658.6732049037,2013066.1870402803,0,0
P020,P,0.02,18,3018,85.5,87.5,0.7766120719909668,390.63636272598524,400.1366679003695,9.500305174384266,96736.0,96736.0,18960256,1708758.5577241152,1708758.5577241152,2013759.0820377108,0,0
P020,P,0.02,19,3186,87.16666666666667,86.83333333333333,0.7743235349655151,412.6745127242757,422.6121942148311,9.937681490555406,102112.0,102112.0,20013952,1708847.9247884676,1708847.9247884676,2013595.0730178626,0,0
P020,P,0.02,20,3354,86.83333333333333,87.66666666666667,0.7706553506851196,434.3928547928808,444.8164700291818,10.423615236300975,107488.0,107488.0,21067648,1708928.3524858588,1708928.3524858588,2013934.0872283417,0,0
P020,P,0.02,21,3522,86.16666666666667,87.16666666666667,0.7813895257314046,459.36526241502725,470.2621473359177,10.896884920890443,112864.0,112864.0,22121344,1709001.118230791,1709001.118230791,2014135.2755883187,0,0
P020,P,0.02,22,3690,86.33333333333333,86.5,0.7936463069915771,480.6669212951092,492.0333636776777,11.366442382568493,118240.0,118240.0,23175040,1709067.2671177266,1709067.2671177266,2014194.3531799729,0,0
P020,P,0.02,23,3858,86.0,87.16666666666667,0.8029090023040771,502.85922946350183,514.6651583291823,11.805928865680471,123616.0,123616.0,24228736,1709127.6624385193,1709127.6624385193,2014549.0144965053,0,0
P020,P,0.02,24,4026,86.66666666666667,87.0,0.7910405413309733,524.5494836308062,536.8928554516751,12.343371820868924,128992.0,128992.0,25282432,1709183.023567353,1709183.023567353,2014621.9836268916,0,0
P020,P,0.02,25,4194,87.16666666666667,86.83333333333333,0.7851631609598796,546.7271824845811,559.6177198856603,12.8905374010792,134368.0,134368.0,26336128,1709233.9547511311,1709233.9547511311,2014624.3215051203,0,0
P020,P,0.02,26,4362,86.66666666666667,87.16666666666667,0.7860713450113932,569.8115570545197,583.2408673202153,13.429310265695676,139744.0,139744.0,27389824,1709280.9672544082,1709280.9672544082,2014724.2928784061,0,0
P020,P,0.02,27,4530,87.33333333333333,87.5,0.7822903060913086,592.2234727639006,606.2808473265031,14.05737456260249,145120.0,145120.0,28443520,1709324.4965821388,1709324.4965821388,2015134.6035281147,0,0
P020,P,0.02,28,4698,87.83333333333333,87.5,0.7707834116617839,615.1953086903086,629.8117361144396,14.616427424130961,150496.0,150496.0,29497216,1709364.9160110569,1709364.9160110569,2015533.0920688922,0,0
